code,title,meta
PAED4411,Introduction to Transport Medicine,Type:UnitsCredit points:6;Coordinator(s):Dr Steven ResnickLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Semester 1;Location:Online;
PAED5501,Neonatal Echocardiography,Type:UnitsCredit points:6;Coordinator(s):Clinical Associate Professor Andrew GillLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Semester 1;Semester 2;Location:King Edward Memorial Hospital and Princess Margaret Hospital;
PAED5502,Practicum I,Type:UnitsCredit points:6;Coordinator(s):Clinical Associate Professor Mary SharpLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Not available in 2020;Location:King Edward Memorial Hospital and Princess Margaret Hospital;
PAED5503,Practicum II,Type:UnitsCredit points:6;Coordinator(s):Clinical Associate Professor Mary SharpLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Semester 2;Location:King Edward Memorial Hospital and Princess Margaret Hospital;
PAED5504,Transport Medicine,Type:UnitsCredit points:6;Coordinator(s):Dr Steven ResnickLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Semester 2;Location:King Edward Memorial Hospital and Princess Margaret Hospital;
PAED5520,Neonatology Dissertation,Type:UnitsCredit points:12;Coordinator(s):Professor Karen SimmerLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Semester 1;Semester 2;Location:King Edward Memorial Hospital and Princess Margaret Hospital;
PAED5702,Paediatric Sleep Science,Type:UnitsCredit points:6;Coordinator(s):Clinical Professor Stephen Stick and Dr Jennifer MaulLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Not available in 2020;Location:Online;
PAED5705,Physiology of Sleep Responses,Type:UnitsCredit points:6;Coordinator(s):Dr Jennifer MaulLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Not available in 2020;Location:Online;
PAED5706,Methods in Sleep Measurement,Type:UnitsCredit points:6;Coordinator(s):Dr Jennifer MaulLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Not available in 2020;Location:Online;
PAED5707,Clinical Applications of Sleep Responses,Type:UnitsCredit points:6;Coordinator(s):Ms Jennifer JefferyLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Not available in 2020;Location:Online;
PAED5708,Conducting Sleep Studies,Type:UnitsCredit points:6;Coordinator(s):Dr Jennifer MaulLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Not available in 2020;Location:Online;
PAED5713,Applied Clinical Reasoning in Paediatric Rheumatology I,Type:UnitsCredit points:12;Level of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Semester 2;Location:Online;
PAED5714,Applied Clinical Reasoning in Paediatric Rheumatology II,Type:UnitsCredit points:12;Level of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Semester 1;Location:Online;
PAED5901,MChHRes Thesis Research (full-time),Type:UnitsCredit points:72;Coordinator(s):Associate Professor Sunalene DevadasonLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);
PAED5902,MChHRes Thesis Research (part-time),Type:UnitsCredit points:72;Coordinator(s):Associate Professor Sunalene DevadasonLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);
PARL3399,WA Parliamentary Research Program,Type:UnitsCredit points:6;Coordinator(s):Dr Clare MouatLevel of study:Undergraduate;Faculty:ScienceSchool:Agriculture and EnvironmentLearning units:Service Learning unit;Broadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Society and CultureAvailability:Semester 2;Location:UWA (Perth);
PARL5599,WA Parliamentary Research Program,Type:UnitsCredit points:6;Coordinator(s):Dr Clare MouatLevel of study:Postgraduate;Faculty:ScienceSchool:Agriculture and EnvironmentLearning units:Service Learning unit;Availability:Semester 2;Location:UWA (Perth);
PATH2210,Fundamentals of Pathology and Laboratory Medicine,Type:UnitsCredit points:6;Coordinator(s):Winthrop Professor Jiake Xu and Dr Sonia FernandezLevel of study:Undergraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 1;Location:QEII Medical Centre;
PATH2211,Molecular Medicine,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Elizabeth Quail and Ms Amber BoyatzisLevel of study:Undergraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Life and Health SciencesAvailability:Semester 1;Location:UWA (Perth);
PATH2220,Introduction to Human Disease,Type:UnitsCredit points:6;Coordinator(s):Dr Sonia FernandezLevel of study:Undergraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 2;Location:QEII Medical Centre;
PATH3304,Drugs and Disease B,Type:UnitsCredit points:6;Coordinator(s):Assistant Professor Clayton FragallLevel of study:Undergraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesElectives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Availability:Semester 2;Location:QEII Medical Centre;
PATH3305,Medical Genetics,Type:UnitsCredit points:6;Coordinator(s):Assistant Professor Clayton FragallLevel of study:Undergraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 1;Location:QEII Medical Centre;
PATH3308,Biotherapeutics and Regenerative Medicine,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Kimberley RoehrigLevel of study:Undergraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 2;Location:UWA (Perth);
PATH3309,Cancer Pathology,Type:UnitsCredit points:6;Coordinator(s):Dr Katie MeehanLevel of study:Undergraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 2;Location:UWA (Perth);
PATH5113,Research Project Proposal,Type:UnitsCredit points:6;Coordinator(s):Dr Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 1;Location:UWA (Perth);
PATH5114,Research Communication,Type:UnitsCredit points:6;Coordinator(s):Dr Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 2;Location:UWA (Perth);
PATH5115,Research Project Part 1,Type:UnitsCredit points:6;Coordinator(s):Dr Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 1;Location:UWA (Perth);
PATH5116,Research Project Part 2,Type:UnitsCredit points:6;Coordinator(s):Dr Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 2;Location:UWA (Perth);
PATH5117,Research Project Part 1,Type:UnitsCredit points:18;Coordinator(s):Assistant Professor Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 1;Location:UWA (Perth);
PATH5118,Research Project Part 2,Type:UnitsCredit points:18;Coordinator(s):Assistant Professor Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 2;Location:UWA (Perth);
PATH5121,Clinical Biochemistry,Type:UnitsCredit points:6;Coordinator(s):Dr Chris CruickshankLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 2;Location:UWA (Perth);
PATH5122,Advanced Clinical Biochemistry,Type:UnitsCredit points:6;Coordinator(s):Assistant Professor Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 1;Location:UWA (Perth);
PATH5125,Clinical Biochemistry Practicum,Type:UnitsCredit points:6;Coordinator(s):Dr Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 2;Location:UWA (Perth);
PATH5131,Anatomical Pathology,Type:UnitsCredit points:6;Coordinator(s):Dr Nathan Harvey and Dr Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 2;Location:UWA (Perth);
PATH5132,Advanced Anatomical Pathology,Type:UnitsCredit points:6;Coordinator(s):Dr Nathan Harvey and Dr Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 1;Location:UWA (Perth);
PATH5135,Anatomical Pathology Practicum,Type:UnitsCredit points:6;Coordinator(s):Assistant Professor Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 2;Location:UWA (Perth);
PATH5141,Clinical Immunology,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Lloyd D'Orsogna and Dr Sonia FernandezLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 1;Location:UWA (Perth);
PATH5142,Advanced Clinical Immunology,Type:UnitsCredit points:6;Coordinator(s):Dr Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 1;Location:UWA (Perth);
PATH5145,Clinical Immunology Practicum,Type:UnitsCredit points:6;Coordinator(s):Assistant Professor Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 1;Semester 2;Location:UWA (Perth);
PATH5151,Molecular Pathology,Type:UnitsCredit points:6;Coordinator(s):Dr Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 2;Location:UWA (Perth);
PATH5152,Advanced Molecular Pathology,Type:UnitsCredit points:6;Coordinator(s):Assistant Professor Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 1;Location:UWA (Perth);
PATH5155,Molecular Pathology Practicum,Type:UnitsCredit points:6;Coordinator(s):Assistant Professor Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 2;Location:UWA (Perth);
PATH5161,Laboratory Haematology,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Matthew LindenLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 1;Location:UWA (Perth);
PATH5162,Advanced Laboratory Haematology,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Matthew LindenLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 1;Location:UWA (Perth);
PATH5165,Haematology Practicum,Type:UnitsCredit points:6;Coordinator(s):Assistant Professor Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 2;Location:UWA (Perth);
PATH5172,Advanced Clinical Microbiology,Type:UnitsCredit points:6;Coordinator(s):Professor Tim InglisLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 1;Location:UWA (Perth);
PATH5175,Clinical Microbiology Practicum,Type:UnitsCredit points:6;Coordinator(s):Dr Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 1;Semester 2;Location:UWA (Perth);
PATH5511,Clinical Laboratory Skills 1,Type:UnitsCredit points:6;Coordinator(s):Dr Christine Bundell and Dr Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 1;Location:UWA (Perth);PathWest Laboratories;
PATH5514,Clinical Laboratory Skills 2,Type:UnitsCredit points:6;Coordinator(s):Dr Christine Bundell and Dr Clayton FragallLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 2;Location:UWA (Perth);
PATH5559,Immunogenetics,Type:UnitsCredit points:6;Level of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Not available in 2020;Location:UWA (Perth);
PHAR1101,Drugs that Changed the World,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Philip BurchamLevel of study:Undergraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesBroadening:A;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level1Area of knowledge:Life and Health SciencesAvailability:Semester 2;Location:UWA (Perth);
PHAR2210,Foundations of Pharmacology,Type:UnitsCredit points:6;Coordinator(s):Dr Ricky ChenLevel of study:Undergraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Life and Health SciencesAvailability:Semester 1;Location:UWA (Perth);
PHAR2220,Human Pharmacology,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Lynette FernandesLevel of study:Undergraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Life and Health SciencesAvailability:Semester 2;Location:UWA (Perth);
PHAR3310,Molecular Pharmacology,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Fiona PixleyLevel of study:Undergraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Life and Health SciencesAvailability:Semester 1;Location:UWA (Perth);
PHAR3311,Molecular Pharmacology Methods,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Fiona PixleyLevel of study:Undergraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 1;Location:UWA (Perth);
PHAR3320,Systems Pharmacology,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Peter HenryLevel of study:Undergraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Life and Health SciencesAvailability:Semester 2;Location:UWA (Perth);
PHAR3321,Systems Pharmacology Methods,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Peter HenryLevel of study:Undergraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesAvailability:Semester 2;Location:UWA (Perth);
PHCY5000,Professional Work Experience,Type:UnitsCredit points:0;Coordinator(s):Assistant Professor Liza SeubertLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Allied HealthAvailability:Non-standard teaching period;Location:Work experience;
PHCY5601,Introduction to Pharmacy Practice,Type:UnitsCredit points:6;Coordinator(s):Assistant Professor Liza SeubertLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Allied HealthAvailability:Non-standard teaching period;Location:UWA (Perth);
PHCY5602,"Integrated Pharmacology, Therapeutics and Pharmacy Practice 1",Type:UnitsCredit points:6;Coordinator(s):Natalia PopowiczLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Allied HealthAvailability:Semester 2;Location:UWA (Perth);
PHCY5603,Applied Pharmacotherapy,Type:UnitsCredit points:6;Coordinator(s):Dr Kenneth LeeLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Allied HealthAvailability:Non-standard teaching period;Location:UWA (Perth);
PHCY5606,Foundations of Primary Care,Type:UnitsCredit points:6;Coordinator(s):Dr Kenneth LeeLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Allied HealthAvailability:Non-standard teaching period;Location:UWA (Perth);
PHCY5609,Fundamentals of Research in Pharmacy,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Connie LocherLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Allied HealthAvailability:Non-standard teaching period;Location:UWA (Perth);
