code,title,area,credit
ETEN2000 (v.2),Signals and Systems,"School of Elec Eng, Comp and Math Sci (EECMS)",25
ETEN5000 (v.1),Signals and Systems,"School of Elec Eng, Comp and Math Sci (EECMS)",25
BLDG1010 (v.1),Site Management,School of Design and the Built Environment,25
URDE5026 (v.1),Site Planning,School of Design and the Built Environment,25
URDE2007 (v.1),Site Planning,School of Design and the Built Environment,25
HUMV3002 (v.2),Skill Acquisition,School of Physiotherapy and Exercise Science,25
MGMT3003 (v.1),Small Business Growth,School of Management,25
MGMT2001 (v.1),Small Business Planning,School of Management,25
ELEN4006 (v.1),Smart Grid and Renewable Energy Systems,"School of Elec Eng, Comp and Math Sci (EECMS)",25
ELEN6019 (v.1),Smart Grid Control,"School of Elec Eng, Comp and Math Sci (EECMS)",25
ELEN6015 (v.1),Smart Grid Power Systems,"School of Elec Eng, Comp and Math Sci (EECMS)",25
ASIA2003 (v.1),Social Impact of Economic Changes in China and Japan,School of Education,25
ANTH3005 (v.1),Social Inequality: Possibilities for Change,"School of Media, Creative Arts and Social Inquiry",25
ANTH5003 (v.1),Social Inequality: Possibilities for Change,"School of Media, Creative Arts and Social Inquiry",25
EDEC4006 (v.1),Social Justice and Diversity in Early Childhood,School of Education,25
EDUC4031 (v.1),Social Justice in Literacy and Numeracy Learning,School of Education,25
NETS5004 (v.2),"Social Media, Communities and Networks","School of Media, Creative Arts and Social Inquiry",25
NETS2002 (v.2),"Social Media, Communities and Networks","School of Media, Creative Arts and Social Inquiry",25
SCWK4005 (v.1),Social Policy Advocacy and Practice,"School of Occ Therapy, Social Work and Speech Path",25
PSYC2001 (v.1),Social Psychology,School of Psychology,25
CMHL2000 (v.1),Social Work and Mental Health Recovery,"School of Occ Therapy, Social Work and Speech Path",25
SCWK2002 (v.1),Social Work Counselling Individuals,"School of Occ Therapy, Social Work and Speech Path",25
SCWK3002 (v.1),Social Work Field Education 1,"School of Occ Therapy, Social Work and Speech Path",100
SCWK4001 (v.1),Social Work Field Education 2,"School of Occ Therapy, Social Work and Speech Path",100
SCWK3003 (v.1),Social Work Honours Field Education 1,"School of Occ Therapy, Social Work and Speech Path",75
SCWK4002 (v.1),Social Work Honours Field Education 2,"School of Occ Therapy, Social Work and Speech Path",75
SCWK5000 (v.1),Social Work in Contemporary Australia,"School of Occ Therapy, Social Work and Speech Path",25
SCWK2000 (v.1),Social Work Integrity and Accountability in Practice,"School of Occ Therapy, Social Work and Speech Path",25
BEHV2001 (v.1),"Social Work Lifespan, Resilience and Risk","School of Occ Therapy, Social Work and Speech Path",25
SCWK1000 (v.1),"Social Work Philosophy, Policy and Context","School of Occ Therapy, Social Work and Speech Path",25
CMHL3001 (v.1),Social Work Practice with Children and Young People,"School of Occ Therapy, Social Work and Speech Path",25
SCWK5001 (v.1),"Social Work Practice with Individuals, Children and Families","School of Occ Therapy, Social Work and Speech Path",50
SCWK3000 (v.1),Social Work with Groups and Families,"School of Occ Therapy, Social Work and Speech Path",25
SCWK3001 (v.1),Social Work with Older People,"School of Occ Therapy, Social Work and Speech Path",25
INCD5000 (v.1),"Social, Cultural and Historical Contexts of Indigenous Australians",Centre for Aboriginal Studies,25
COUN6001 (v.1),Socially Relevant Contexts,School of Psychology,25
ANTH1001 (v.2),Society and Culture in a Globalising World,"School of Media, Creative Arts and Social Inquiry",25
ENEN4010 (v.1),Socio-Economic Impacts of Engineering,Curtin Malaysia,25
SUST2000 (v.1),Sociocultural Perspectives of Sustainability,"School of Media, Creative Arts and Social Inquiry",25
COMP6007 (v.1),Software Architecture and Extensible Design,"School of Elec Eng, Comp and Math Sci (EECMS)",25
COMP3003 (v.1),Software Engineering Concepts,"School of Elec Eng, Comp and Math Sci (EECMS)",25
ISAD4000 (v.1),Software Engineering Project A,"School of Elec Eng, Comp and Math Sci (EECMS)",50
ISAD4001 (v.1),Software Engineering Project B,"School of Elec Eng, Comp and Math Sci (EECMS)",50
ISAD6000 (v.1),Software Engineering Requirements and Specification,"School of Elec Eng, Comp and Math Sci (EECMS)",25
CMPE3008 (v.1),Software Engineering Testing,"School of Elec Eng, Comp and Math Sci (EECMS)",25
ISAD3002 (v.1),Software Metrics,"School of Elec Eng, Comp and Math Sci (EECMS)",25
PRJM6024 (v.1),Software Process Management,"School of Elec Eng, Comp and Math Sci (EECMS)",25
AGRI2006 (v.2),Soil Systems,School of Molecular and Life Sciences (MLS),25
ENEN2001 (v.1),Solid and Hazardous Waste Management,Curtin Malaysia,25
PHYS3002 (v.1),Solid State Physics,"School of Elec Eng, Comp and Math Sci (EECMS)",25
MIRA5000 (v.1),Sonography of the Abdomen and Reproductive System,School of Molecular and Life Sciences (MLS),25
SPAT1003 (v.1),Spatial Computations,School of Earth and Planetary Sciences (EPS),25
SPAT5012 (v.1),Spatial Computations,School of Earth and Planetary Sciences (EPS),25
SPAT1006 (v.2),Spatial Data Modelling and Errors,School of Earth and Planetary Sciences (EPS),25
SPAT2007 (v.1),Spatial Data Processing,School of Earth and Planetary Sciences (EPS),12
SPAT5013 (v.1),Spatial Database Systems,School of Earth and Planetary Sciences (EPS),25
SPAT1002 (v.1),Spatial Database Systems,School of Earth and Planetary Sciences (EPS),25
INAR2010 (v.2),Spatial Experience and Aesthetics,School of Design and the Built Environment,25
SPAT3009 (v.2),Spatial Management Principles,School of Earth and Planetary Sciences (EPS),25
SPAT1005 (v.1),Spatial Mapping,School of Earth and Planetary Sciences (EPS),25
SPAT6005 (v.1),Spatial Modelling,School of Earth and Planetary Sciences (EPS),25
SPAT4007 (v.1),Spatial Sciences Professional Practice,School of Earth and Planetary Sciences (EPS),50
SPAT4009 (v.1),Spatial Sciences Project,School of Earth and Planetary Sciences (EPS),25
SPAT4008 (v.1),Spatial Sciences Research Methodology,School of Earth and Planetary Sciences (EPS),25
SPAT6001 (v.1),Spatial Sciences Research Methodology,School of Earth and Planetary Sciences (EPS),25
SPAT6008 (v.1),Spatial Sciences Research Project A,School of Earth and Planetary Sciences (EPS),50
SPAT6009 (v.1),Spatial Sciences Research Project B,School of Earth and Planetary Sciences (EPS),50
OCCT4007 (v.1),Special Topic in Clinical Education,"School of Occ Therapy, Social Work and Speech Path",25
EDUC7008 (v.1),Special Topics - Conceptual,School of Education,25
EDUC7011 (v.1),Special Topics - Practice,School of Education,25
EDUC6040 (v.1),Special Topics in Applied Linguistics,School of Education,25
ARCH3001 (v.1),Special Topics in Architecture Construction and Planning,School of Design and the Built Environment,25
TAXA3004 (v.1),Special Topics in Australian Tax Law,Curtin Law School,25
FOOD5001 (v.1),Special Topics in Food Science and Technology,School of Molecular and Life Sciences (MLS),25
LAWS3020 (v.1),Special Topics in Law,Curtin Law School,25
LAWS3022 (v.1) Special Topics in Law (Ghent),Special Topics in Law (Ghent),Curtin Law School,25
DENT3001 (v.1),Special Topics in Oral Health Therapy,School of Pharmacy and Biomedical Sciences,25
URDE3005 (v.1),Special Topics in Urban & Regional Planning,School of Design and the Built Environment,25
URDE5032 (v.1),Special Topics in Urban & Regional Planning,School of Design and the Built Environment,25
BLDG2023 (v.1),Specialised Construction,School of Design and the Built Environment,25
PHAR4005 (v.1),Specialised Pharmacy Placement,School of Pharmacy and Biomedical Sciences,25
PHTY7012 (v.1),Specialised Physiotherapy Clinics,School of Physiotherapy and Exercise Science,25
VALU3000 (v.1),Specialised Property Valuation,School of Economics and Finance,25
CNCO5002 (v.1),Specialist Computer Communication,"School of Elec Eng, Comp and Math Sci (EECMS)",25
NURS5044 (v.1),Specialty Clinical Practice 1,"School of Nursing, Midwifery and Paramedicine",25
NURS5045 (v.1),Specialty Clinical Practice 2,"School of Nursing, Midwifery and Paramedicine",25
SPPA3009 (v.1),Speech Pathology Fieldwork 1,"School of Occ Therapy, Social Work and Speech Path",25
SPPA6010 (v.1),Speech Pathology Fieldwork 1,"School of Occ Therapy, Social Work and Speech Path",25
SPPA3011 (v.1),Speech Pathology Fieldwork 2,"School of Occ Therapy, Social Work and Speech Path",25
SPPA6011 (v.1),Speech Pathology Fieldwork 2,"School of Occ Therapy, Social Work and Speech Path",25
SPPA6012 (v.1),Speech Pathology Fieldwork 3,"School of Occ Therapy, Social Work and Speech Path",37
SPPA4015 (v.1),Speech Pathology Fieldwork 3,"School of Occ Therapy, Social Work and Speech Path",50
SPPA4016 (v.1),Speech Pathology Fieldwork 4,"School of Occ Therapy, Social Work and Speech Path",50
SPPA6013 (v.1),Speech Pathology Fieldwork 4,"School of Occ Therapy, Social Work and Speech Path",37
SPPA6014 (v.1),Speech Pathology Research Project,"School of Occ Therapy, Social Work and Speech Path",25
SPPA2005 (v.1),Speech Science and Data Analysis,"School of Occ Therapy, Social Work and Speech Path",25
SPPA2004 (v.2),Speech Sound Disorders,"School of Occ Therapy, Social Work and Speech Path",25
MEDI3010 (v.1),Spinal Musculoskeletal Science,School of Physiotherapy and Exercise Science,25
GMED6002 (v.1),Spinal Musculoskeletal Science Fundamentals,School of Physiotherapy and Exercise Science,25
PHIL2000 (v.1),Spiritual Traditions and Religions of Borneo,Curtin Malaysia,25
SPRO3009 (v.1),Sports Media Production,"School of Media, Creative Arts and Social Inquiry",25
PHTY7011 (v.1),Sports Physiotherapy Professional Practice,School of Physiotherapy and Exercise Science,25
PHTY7009 (v.1),Sports Rehabilitation Science,School of Physiotherapy and Exercise Science,25
PHTY7022 (v.1),Sports Science Assessment,School of Physiotherapy and Exercise Science,25
GRDE1026 (v.1),Start Design Thinking,School of Design and the Built Environment,25
MGMT6056 (v.1),Start-Up Project,School of Management,25
MGMT6057 (v.1),Start-Up Study Tour,School of Management,25
STAT1002 (v.1),Statistical Data Analysis,"School of Elec Eng, Comp and Math Sci (EECMS)",12
STAT5006 (v.1),Statistical Data Analysis 1,"School of Elec Eng, Comp and Math Sci (EECMS)",12
STAT3000 (v.1),Statistical Inference,"School of Elec Eng, Comp and Math Sci (EECMS)",25
PHYS2002 (v.1),Statistical Mechanics and Thermodynamics,"School of Elec Eng, Comp and Math Sci (EECMS)",25
STAT3001 (v.1),Statistical Modelling,"School of Elec Eng, Comp and Math Sci (EECMS)",25
STAT5002 (v.1),Statistical Modelling,"School of Elec Eng, Comp and Math Sci (EECMS)",25
STAT1001 (v.1),Statistical Probability,"School of Elec Eng, Comp and Math Sci (EECMS)",12
STAT5001 (v.1),Statistical Probability,"School of Elec Eng, Comp and Math Sci (EECMS)",12
LAWS2009 (v.1),Statutory Interpretation,Curtin Law School,25
GENE6001 (v.1),Stem Cell Biology and Regenerative Medicine,School of Pharmacy and Biomedical Sciences,25
STAT5007 (v.2),Stochastic Processes,"School of Elec Eng, Comp and Math Sci (EECMS)",25
STAT3005 (v.2),Stochastic Processes,"School of Elec Eng, Comp and Math Sci (EECMS)",25
PUBR5000 (v.2),Storytelling and Digital Media,School of Marketing,25
PUBR4000 (v.1),Storytelling and Digital Media for Honours,School of Marketing,25
HEAL5004 (v.2),Strategic and Operational Health Management,School of Public Health,25
MKTG5012 (v.1),Strategic Brand Management,School of Marketing,25
ACCT5035 (v.1) Strategic Business Leader (ACCA),Strategic Business Leader (ACCA),School of Accounting,25
ACCT5036 (v.1) Strategic Business Reporting (ACCA),Strategic Business Reporting (ACCA),School of Accounting,25
MGMT1003 (v.1),Strategic Career Design,School of Management,25
INTR5003 (v.1),Strategic Geography,"School of Media, Creative Arts and Social Inquiry",25
MGMT6013 (v.2),Strategic Human Resource Management Research,School of Management,25
COMP6004 (v.1),Strategic Information Management,School of Management,25
MGMT3010 (v.1),Strategic Management,School of Management,25
MGMT6049 (v.1),Strategic Operations Management,School of Management,25
PROC6002 (v.1),Strategic Procurement,School of Management,25
PROC6001 (v.1),Strategic Procurement Project,School of Management,25
MGMT6035 (v.1),Strategic Project Management,School of Management,25
MGMT3014 (v.2),Strategic Rewards Management,School of Management,25
MGMT3017 (v.1),Strategic Supply Chain and Logistics Management,School of Management,25
MGMT6016 (v.1),Strategic Supply Chain Management,School of Management,25
CSEN6002 (v.1),Strategy in Engineering Intensive Industries,School of Civil and Mechanical Engineering,25
ORGM5000 (v.1),"Strategy, Change and Innovation",School of Management,25
REHT3002 (v.1),Strength and Conditioning Across the Lifespan,School of Physiotherapy and Exercise Science,25
STEN3004 (v.1),Structural Actions and Steel Design,School of Civil and Mechanical Engineering,25
STEN2005 (v.1),Structural Analysis of Determinate Structures,School of Civil and Mechanical Engineering,25
STEN5000 (v.1),Structural Analysis of Determinate Structures,School of Civil and Mechanical Engineering,25
STEN2006 (v.1),Structural Analysis of Indeterminate Structures,School of Civil and Mechanical Engineering,25
STEN6001 (v.1),Structural Design and Construction,School of Civil and Mechanical Engineering,25
STEN4006 (v.1),Structural Dynamics,School of Civil and Mechanical Engineering,25
GEOL2007 (v.1),Structural Geology,School of Earth and Planetary Sciences (EPS),25
STEN2004 (v.2),Structural Mechanics,School of Civil and Mechanical Engineering,25
GEOL2001 (v.1),"Structure, Mineralogy and Geochemistry",School of Earth and Planetary Sciences (EPS),25
BLDG1003 (v.1),Structures,School of Design and the Built Environment,25
MEDS2004 (v.1),Studies in Cognitive Neuroscience and Motor Speech Disorders,"School of Occ Therapy, Social Work and Speech Path",25
SPPA1000 (v.1),Studies in Language Development,"School of Occ Therapy, Social Work and Speech Path",25
GRDE2022 (v.2),Studio Textiles Surface Design 2,School of Design and the Built Environment,25
INCD1007 (v.1),Study Management and Communication Skills for Indigenous Australians,Centre for Aboriginal Studies,25
COMS5002 (v.1),Study Tour,"School of Media, Creative Arts and Social Inquiry",25
COMS3000 (v.1),Study Tour,"School of Media, Creative Arts and Social Inquiry",25
FASH1001 (v.1),Style Hunting,School of Design and the Built Environment,25
EEET5000 (v.1),Subsea Control and Communications,"School of Elec Eng, Comp and Math Sci (EECMS)",25
PEEN6011 (v.1),Subsea Engineering Project,"WASM: Minerals, Energy and Chemical Engineering",25
PEEN6015 (v.1),Subsea Engineering Research Project,"WASM: Minerals, Energy and Chemical Engineering",100
CVEN5000 (v.1),Subsea Field Equipment,"WASM: Minerals, Energy and Chemical Engineering",25
PEEN6010 (v.1),Subsea Structures and System Engineering,"WASM: Minerals, Energy and Chemical Engineering",25
